CELL_ID,위도,경도,생활이동인구_norm,스트라바이용자수_norm,거주인구_norm,녹시율_norm,공원겹침비율_norm,수요점수
다사58254450,37.49995080029593,127.02907777677704,0.8980940641596166,0.0,0.24624640901945904,0.1433559028736047,0.165,1.4526963760526803
다사53755100,37.55832299119325,126.97776080161944,0.8955868219808102,0.4614969844442006,0.08271451027155943,0.4729772649989098,0.0,1.9127755816954801
다사47254750,37.52642864289825,126.90442053840476,0.8949320944558654,0.0,0.37828608596671903,0.8417176345360867,0.0,2.1149358149586712
다사53755125,37.56057629127677,126.97774507402286,0.8855983118559453,0.0,0.0697327768442734,0.4687189081676126,0.0,1.4240499968678313
다사52504200,37.47714034732023,126.96418887715372,0.887576644966558,0.0,0.5799501327985257,0.8996905657742043,0.0,2.367217343539288
다사60754925,37.5428736421714,127.05710759618384,0.8805747007949183,0.49671601722211983,0.16672990405984064,0.375366533920841,0.0,1.9193871559977198
다사65754625,37.51603211082416,127.11384542506455,0.8909909539253001,0.3962097537275559,0.544528158707789,0.5453961805642669,0.009,2.386125046924912
다사66504400,37.495779263945735,127.1224343194972,0.9256380501751411,0.0,0.42712342132364894,1.0,0.0,2.3527614714987903
다사64504325,37.48894469300547,127.09984521837184,0.8854638148103816,0.0,0.1470540408694238,0.7764783527272388,0.0,1.8089962084070441
다사55005225,37.5696512592536,126.99183658428612,0.8778999187041238,0.0,0.0,0.0,0.0,0.8778999187041238
다사63255300,37.57677641058796,127.08521939868916,0.8798596819588579,0.0,0.3271451027155943,0.0092589013870478,0.0,1.2162636860615001
다사58254750,37.526990822520055,127.0289078444445,0.9055254752241053,0.0,0.22020163694509187,0.8078221053037143,0.0,1.9335492174729114
다사60004525,37.50678810118299,127.04883505769853,0.8709938426863343,0.4535966878229741,0.39947964659331126,0.4073199989386073,0.41,2.541390176041227
다사65754575,37.51152539062432,127.11386864450591,0.887720325535413,0.0,0.5764540083473358,0.3917874551636545,0.0,1.8559617890464033
다사69505025,37.552217026166616,127.15611374131984,0.8805097430481706,0.0,0.18312645671852132,1.0,0.134,2.197636199766692
다사54005225,37.569601973953496,126.98051303028406,0.8731631683517439,0.8160460863221398,0.011057509892135074,0.5136270575346077,0.0,2.2138938221006264
다사66254300,37.48675671029658,127.11965187658942,0.8856801995469733,0.07273787114129349,0.2175727681717166,0.0541095801556979,0.0,1.2301004190156812
다사58005850,37.626125142919626,127.02544976518983,0.884904809716921,0.0,0.4217572768171717,0.4426779401805812,0.0,1.7493400267146737
다사65254600,37.51376011974498,127.10819938330776,0.8955832955332784,0.6696937050253258,0.49357688763618623,0.7828266139042008,0.085,2.9266805020989914
다사44754725,37.52402930331084,126.87614724292308,0.8805039091443255,0.0,0.3581223914575316,0.6909628807129019,0.0,1.9295891813147592
다사41505100,37.55762806442481,126.83907069550938,0.8764387145577748,0.0,0.5466149926825302,0.5112535731809389,0.0,1.9343072804212438
다사53255100,37.5582978157001,126.97209989105836,0.8777125774144587,0.0,0.0833107485500569,0.4461933546166731,0.0,1.4072166805811888
다사60004450,37.5000280651724,127.0488757345174,0.881763811623466,0.0,0.5462084665835547,0.4187146435077047,0.0,1.8466869217147253
다사55755225,37.56968751050365,127.00032926772394,0.8809341888230066,0.8661692770440251,0.02655970513306954,0.6284446053600897,0.0,2.402107776360191
다사62254875,37.53842942822048,127.07411269329212,0.8783616008069157,0.45228742724194965,0.38817822104179084,0.6005870881731666,0.0,2.3194143372638227
다사56754375,37.49312192422883,127.01215213711124,0.885441503365043,0.0,0.18079570708439482,0.6806129931193423,0.0,1.74685020356878
다사47755075,37.55574969796939,126.9098481301152,0.8818234708328627,0.0,0.27727790124125967,0.4636860044881933,0.0,1.6227873765623158
다사59254475,37.50224870147361,127.04037707383964,0.8781877814868289,0.0,0.34839286682204995,0.485659120607969,0.0,1.7122397689168478
다사45504875,37.53759347854472,126.88452349813382,0.8708842027401849,0.0,0.3903734619762589,0.7546250078033943,0.16,2.175882672519838
다사61254975,37.54740140182562,127.0627410890206,0.9041853588599073,0.0,0.17675754783457098,0.4375278003769173,0.0,1.5184707070713954
다사61254450,37.50008122304229,127.06301717838036,0.8687123281414582,0.0,0.35359640088893707,0.5227803051168535,0.0,1.7450890341472487
다사58754425,37.49771987189743,127.03474830921544,0.891930419858577,0.0,0.24624640901945904,0.0,0.0,1.138176828878036
다사49505700,37.61217887866731,126.92923052823754,0.8747281923519088,0.0,0.2692557862214754,0.6767355275747406,0.0,1.8207195061481247
다사54255200,37.56736109846905,126.98335948025858,0.8832345679836197,0.8160460863221398,0.04582904222451081,0.7726605687426168,0.0,2.5177702652728873
다사60505475,37.59243608683562,127.05398219782182,0.8805558454131589,0.0,0.2309068242181148,0.240387453021527,0.0,1.3518501226528008
다사45754550,37.508315568566886,126.88759261326818,0.8479167842793023,0.0,0.43674453899940374,1.0,0.0,2.284661323278706
다사57754475,37.50218145333789,127.02340690912962,0.8738772604925794,0.0,0.5841780042278714,0.1476085186962697,0.0,1.6056637834167204
다사64004900,37.54075255009395,127.0939087177512,0.8731380035155248,0.0,0.4573960648273619,0.5322730285234043,0.0,1.862807096866291
다사51004975,37.546914711315424,126.94670918009952,0.8797415981738547,0.0,0.5737709360940972,0.3684885469239921,0.0,1.822001081191944
