o_cell_id,o_cell_x,o_cell_y,역사명,호선
다사48506050,948625,1960625,구파발,3호선
다사48754250,948875,1942625,신림,2호선
다사48754275,948875,1942875,신림,2호선
다사48754775,948875,1947875,국회의사당,9호선
다사48754800,948875,1948125,국회의사당,9호선
다사48754950,948875,1949625,상수,6호선
다사48755075,948875,1950875,홍대입구,2호선
다사48755100,948875,1951125,홍대입구,2호선
다사48755125,948875,1951375,홍대입구,2호선
다사48755150,948875,1951625,홍대입구,2호선
다사48755175,948875,1951875,가좌,경의중앙선
다사48755200,948875,1952125,가좌,경의중앙선
다사48755250,948875,1952625,가좌,경의중앙선
다사48755275,948875,1952875,가좌,경의중앙선
다사48755425,948875,1954375,새절(신사),6호선
다사48755450,948875,1954625,새절(신사),6호선
다사48755475,948875,1954875,새절(신사),6호선
다사48755525,948875,1955375,응암,6호선
다사48755550,948875,1955625,응암,6호선
다사48755775,948875,1957875,연신내,3호선
다사48755800,948875,1958125,연신내,3호선
다사48755825,948875,1958375,연신내,3호선
다사48755850,948875,1958625,연신내,3호선
다사48755900,948875,1959125,구파발,3호선
다사48755925,948875,1959375,구파발,3호선
다사48756000,948875,1960125,구파발,3호선
다사48756025,948875,1960375,구파발,3호선
다사48756050,948875,1960625,구파발,3호선
다사49004250,949125,1942625,신림,2호선
다사49004800,949125,1948125,국회의사당,9호선
다사49005075,949125,1950875,홍대입구,2호선
다사49005100,949125,1951125,홍대입구,2호선
다사49005150,949125,1951625,홍대입구,2호선
다사49005200,949125,1952125,가좌,경의중앙선
다사49005525,949125,1955375,응암,6호선
다사49005550,949125,1955625,응암,6호선
다사49005600,949125,1956125,역촌,6호선
다사49005750,949125,1957625,연신내,3호선
다사49005775,949125,1957875,연신내,3호선
다사49005800,949125,1958125,연신내,3호선
다사49005825,949125,1958375,연신내,3호선
다사49005850,949125,1958625,연신내,3호선
다사49005950,949125,1959625,구파발,3호선
다사49006025,949125,1960375,구파발,3호선
다사49255075,949375,1950875,홍대입구,2호선
다사49255100,949375,1951125,홍대입구,2호선
다사49255125,949375,1951375,홍대입구,2호선
다사49255150,949375,1951625,홍대입구,2호선
다사49255575,949375,1955875,역촌,6호선
다사49255600,949375,1956125,역촌,6호선
다사49255825,949375,1958375,연신내,3호선
다사49255950,949375,1959625,구파발,3호선
다사49255975,949375,1959875,구파발,3호선
다사49504075,949625,1940875,서울대벤처타운,신림선
다사49504125,949625,1941375,서울대벤처타운,신림선
다사49504450,949625,1944625,신대방삼거리,7호선
다사49504475,949625,1944875,신대방삼거리,7호선
다사49504775,949625,1947875,여의나루,5호선
다사49505125,949625,1951375,홍대입구,2호선
다사49505525,949625,1955375,녹번,3호선
다사49505550,949625,1955625,녹번,3호선
다사49505575,949625,1955875,녹번,3호선
다사49505825,949625,1958375,독바위,6호선
다사49754075,949875,1940875,서울대벤처타운,신림선
다사49754100,949875,1941125,서울대벤처타운,신림선
다사49754125,949875,1941375,서울대벤처타운,신림선
다사49754375,949875,1943875,당곡,신림선
다사49754425,949875,1944375,신대방삼거리,7호선
다사49754450,949875,1944625,신대방삼거리,7호선
다사49754525,949875,1945375,장승배기,7호선
다사49754675,949875,1946875,샛강,9호선
다사49754725,949875,1947375,여의나루,5호선
다사49754750,949875,1947625,여의나루,5호선
다사49754950,949875,1949625,광흥창(서강),6호선
다사49755125,949875,1951375,신촌,2호선
다사49755525,949875,1955375,녹번,3호선
다사49755550,949875,1955625,녹번,3호선
다사49755575,949875,1955875,녹번,3호선
다사49755600,949875,1956125,녹번,3호선
다사49755650,949875,1956625,불광,3호선
다사49755675,949875,1956875,불광,3호선
다사49755775,949875,1957875,독바위,6호선
다사49755800,949875,1958125,독바위,6호선
다사49755825,949875,1958375,독바위,6호선
다사50004075,950125,1940875,서울대벤처타운,신림선
다사50004100,950125,1941125,서울대벤처타운,신림선
다사50004125,950125,1941375,서울대벤처타운,신림선
다사50004425,950125,1944375,신대방삼거리,7호선
다사50004500,950125,1945125,장승배기,7호선
다사50004525,950125,1945375,장승배기,7호선
다사50004675,950125,1946875,샛강,9호선
다사50004700,950125,1947125,여의나루,5호선
다사50004725,950125,1947375,여의나루,5호선
다사50004775,950125,1947875,여의나루,5호선
다사50004800,950125,1948125,여의나루,5호선
다사50004925,950125,1949375,광흥창(서강),6호선
다사50005125,950125,1951375,신촌,2호선
다사50005425,950125,1954375,홍제,3호선
다사50005450,950125,1954625,홍제,3호선
다사50005500,950125,1955125,녹번,3호선
다사50005550,950125,1955625,녹번,3호선
다사50005575,950125,1955875,녹번,3호선
다사50005600,950125,1956125,녹번,3호선
다사50005675,950125,1956875,불광,3호선
다사50005750,950125,1957625,독바위,6호선
다사50005775,950125,1957875,독바위,6호선
다사50005825,950125,1958375,독바위,6호선
다사50254075,950375,1940875,관악산(서울대),신림선
다사50254300,950375,1943125,봉천,2호선
다사50254325,950375,1943375,봉천,2호선
다사50254450,950375,1944625,장승배기,7호선
다사50254475,950375,1944875,장승배기,7호선
다사50254500,950375,1945125,장승배기,7호선
다사50254525,950375,1945375,장승배기,7호선
다사50254600,950375,1946125,노량진,9호선
다사50254625,950375,1946375,노량진,9호선
다사50254650,950375,1946625,노량진,9호선
다사50254675,950375,1946875,노량진,9호선
다사50254700,950375,1947125,여의나루,5호선
다사50254750,950375,1947625,여의나루,5호선
다사50255125,950375,1951375,신촌,2호선
다사50255400,950375,1954125,홍제,3호선
다사50255450,950375,1954625,홍제,3호선
다사50255525,950375,1955375,녹번,3호선
다사50255550,950375,1955625,녹번,3호선
다사50255575,950375,1955875,녹번,3호선
다사50255675,950375,1956875,불광,3호선
다사50255700,950375,1957125,불광,3호선
다사50255825,950375,1958375,독바위,6호선
다사50504100,950625,1941125,관악산(서울대),신림선
다사50504250,950625,1942625,봉천,2호선
다사50504275,950625,1942875,봉천,2호선
다사50504300,950625,1943125,봉천,2호선
다사50504325,950625,1943375,봉천,2호선
다사50504600,950625,1946125,노량진,9호선
다사50504625,950625,1946375,노량진,9호선
다사50504900,950625,1949125,마포,5호선
다사50505150,950625,1951625,이대,2호선
다사50505375,950625,1953875,홍제,3호선
다사50505400,950625,1954125,홍제,3호선
다사50505450,950625,1954625,홍제,3호선
다사50505500,950625,1955125,홍제,3호선
다사50754200,950875,1942125,봉천,2호선
다사50754300,950875,1943125,봉천,2호선
다사50754325,950875,1943375,봉천,2호선
다사50754425,950875,1944375,상도,7호선
다사50754600,950875,1946125,노량진,9호선
다사50754850,950875,1948625,마포,5호선
다사50754875,950875,1948875,마포,5호선
다사50755125,950875,1951375,이대,2호선
다사50755150,950875,1951625,이대,2호선
다사50755450,950875,1954625,홍제,3호선
다사50755475,950875,1954875,홍제,3호선
다사51004375,951125,1943875,숭실대입구(살피재),7호선
다사51004850,951125,1948625,마포,5호선
다사51005075,951125,1950875,이대,2호선
다사51005100,951125,1951125,이대,2호선
다사51005125,951125,1951375,이대,2호선
다사51005150,951125,1951625,이대,2호선
다사51005450,951125,1954625,홍제,3호선
다사51005475,951125,1954875,홍제,3호선
다사51005500,951125,1955125,홍제,3호선
다사51254050,951375,1940625,관악산(서울대),신림선
다사51254300,951375,1943125,서울대입구(관악구청),2호선
다사51254350,951375,1943625,숭실대입구(살피재),7호선
다사51254400,951375,1944125,숭실대입구(살피재),7호선
다사51254500,951375,1945125,상도,7호선
다사51254575,951375,1945875,노들,9호선
다사51254625,951375,1946375,노들,9호선
다사51254650,951375,1946625,노들,9호선
다사51254825,951375,1948375,마포,5호선
다사51254850,951375,1948625,마포,5호선
다사51255150,951375,1951625,이대,2호선
다사51255350,951375,1953625,무악재,3호선
다사51255375,951375,1953875,무악재,3호선
다사51255450,951375,1954625,홍제,3호선
다사51255475,951375,1954875,홍제,3호선
다사51255500,951375,1955125,홍제,3호선
다사51504075,951625,1940875,관악산(서울대),신림선
다사51504100,951625,1941125,관악산(서울대),신림선
다사51504225,951625,1942375,서울대입구(관악구청),2호선
다사51504250,951625,1942625,서울대입구(관악구청),2호선
다사51504275,951625,1942875,서울대입구(관악구청),2호선
다사51504300,951625,1943125,서울대입구(관악구청),2호선
다사51504325,951625,1943375,서울대입구(관악구청),2호선
다사51504350,951625,1943625,숭실대입구(살피재),7호선
다사51504400,951625,1944125,숭실대입구(살피재),7호선
다사51504500,951625,1945125,상도,7호선
다사51504600,951625,1946125,노들,9호선
다사51504625,951625,1946375,노들,9호선
다사51504675,951625,1946875,노들,9호선
다사51504850,951625,1948625,마포,5호선
다사51504950,951625,1949625,공덕,6호선
다사51504975,951625,1949875,공덕,6호선
다사51505150,951625,1951625,아현,2호선
다사51505275,951625,1952875,독립문,3호선
다사51505350,951625,1953625,무악재,3호선
다사51505375,951625,1953875,무악재,3호선
다사51505400,951625,1954125,무악재,3호선
다사51505450,951625,1954625,홍제,3호선
다사51754250,951875,1942625,서울대입구(관악구청),2호선
다사51754275,951875,1942875,서울대입구(관악구청),2호선
다사51754300,951875,1943125,서울대입구(관악구청),2호선
다사51754350,951875,1943625,숭실대입구(살피재),7호선
다사51754375,951875,1943875,숭실대입구(살피재),7호선
다사51754400,951875,1944125,숭실대입구(살피재),7호선
다사51754500,951875,1945125,상도,7호선
다사51754600,951875,1946125,노들,9호선
다사51754850,951875,1948625,효창공원앞,6호선
다사51754950,951875,1949625,공덕,6호선
다사51755150,951875,1951625,아현,2호선
다사51755250,951875,1952625,독립문,3호선
다사52004275,952125,1942875,서울대입구(관악구청),2호선
다사52004300,952125,1943125,서울대입구(관악구청),2호선
다사52004350,952125,1943625,숭실대입구(살피재),7호선
다사52004375,952125,1943875,숭실대입구(살피재),7호선
다사52004425,952125,1944375,숭실대입구(살피재),7호선
다사52004450,952125,1944625,숭실대입구(살피재),7호선
다사52004475,952125,1944875,숭실대입구(살피재),7호선
다사52004500,952125,1945125,흑석(중앙대입구),9호선
다사52004525,952125,1945375,흑석(중앙대입구),9호선
다사52004850,952125,1948625,효창공원앞,6호선
다사52004875,952125,1948875,효창공원앞,6호선
다사52005000,952125,1950125,애오개,5호선
다사52005175,952125,1951875,서대문,5호선
다사52005200,952125,1952125,서대문,5호선
다사52005225,952125,1952375,독립문,3호선
다사52005250,952125,1952625,독립문,3호선
다사52005300,952125,1953125,독립문,3호선
다사52254175,952375,1941875,낙성대,2호선
다사52254200,952375,1942125,낙성대,2호선
다사52254375,952375,1943875,숭실대입구(살피재),7호선
다사52254475,952375,1944875,흑석(중앙대입구),9호선
다사52254500,952375,1945125,흑석(중앙대입구),9호선
다사52254525,952375,1945375,흑석(중앙대입구),9호선
다사52254550,952375,1945625,흑석(중앙대입구),9호선
다사52254725,952375,1947375,용산,경부선
다사52254875,952375,1948875,효창공원앞,6호선
다사52254900,952375,1949125,효창공원앞,6호선
다사52254925,952375,1949375,효창공원앞,6호선
