CELL_ID,공원겹침비율
다사57255525,0.0
다사57255550,0.0
다사57255575,0.0
다사57255600,0.0
다사57255425,0.0
다사57255450,0.0
다사57255475,0.0
다사57255500,0.0
다사57255725,0.195
다사57255750,0.0
다사57255775,0.0
다사57255800,0.0
다사57255625,0.0
다사57255650,0.0
다사57255675,0.0
다사57255700,0.0
다사57503975,0.0
다사57504000,0.0
다사57504025,0.0
다사57504050,0.0
다사57256625,0.0
다사57256650,0.0
다사57256675,0.0
다사57503950,0.0
다사57504175,1.0
다사57504200,0.882
다사57504225,0.094
다사57504250,0.518
다사57504075,0.0
다사57504100,0.122
다사57504125,0.208
다사57504150,0.834
다사57256325,0.0
다사57256350,0.0
다사57256375,0.0
다사57256400,0.0
다사57256225,0.0
다사57256250,0.0
다사57256275,0.0
다사57256300,0.0
다사57256525,0.0
다사57256550,0.0
다사57256575,0.0
다사57256600,0.0
다사57256425,0.0
다사57256450,0.0
다사57256475,0.0
다사57256500,0.0
다사57254325,0.0
다사57254350,0.0
다사57254375,0.0
다사57254400,0.0
다사57254225,0.756
다사57254250,0.337
다사57254275,0.0
다사57254300,0.0
다사57254525,0.0
다사57254550,0.0
다사57254575,0.0
다사57254600,0.0
다사57254425,0.0
다사57254450,0.0
다사57254475,0.0
다사57254500,0.0
다사57006675,0.0
다사57253950,0.0
다사57253975,0.0
다사57254000,0.0
다사57006575,0.0
다사57006600,0.0
다사57006625,0.0
다사57006650,0.0
다사57254125,0.848
다사57254150,0.999
다사57254175,1.0
다사57254200,0.987
다사57254025,0.0
다사57254050,0.059
다사57254075,0.164
다사57254100,0.593
다사57255125,0.0
다사57255150,0.0
다사57255175,0.0
다사57255200,0.0
다사57255025,0.404
다사57255050,0.176
다사57255075,0.0
다사57255100,0.0
다사57255325,0.154
다사57255350,0.0
다사57255375,0.0
다사57255400,0.0
다사57255225,0.0
다사57255250,0.08
다사57255275,0.081
다사57255300,0.491
다사57254725,0.142
다사57254750,0.555
다사57254775,0.01
다사57254800,0.0
다사57254625,0.0
다사57254650,0.0
다사57254675,0.0
다사57254700,0.0
다사57254925,0.0
다사57254950,0.0
다사57254975,0.0
다사57255000,0.068
다사57254825,0.0
다사57254850,0.0
다사57254875,0.031
다사57254900,0.162
다사57005475,0.0
다사57005500,0.0
다사57005525,0.0
다사57005550,0.0
다사57005375,0.0
다사57005400,0.0
다사57005425,0.0
다사57005450,0.0
다사57005675,0.0
다사57005700,0.0
다사57005725,0.248
다사57005750,0.058
다사57005575,0.0
다사57005600,0.0
다사57005625,0.0
다사57005650,0.0
다사57005075,0.0
다사57005100,0.0
다사57005125,0.0
다사57005150,0.0
다사57004975,0.0
다사57005000,0.088
다사57005025,0.521
다사57005050,0.057
다사57005275,0.0
다사57005300,0.0
다사57005325,0.0
다사57005350,0.037
다사57005175,0.0
다사57005200,0.0
다사57005225,0.0
다사57005250,0.0
다사57006275,0.0
다사57006300,0.0
다사57006325,0.0
다사57006350,0.0
다사57006175,0.0
다사57006200,0.0
다사57006225,0.0
다사57006250,0.0
다사57006475,0.0
다사57006500,0.0
다사57006525,0.0
다사57006550,0.0
다사57006375,0.0
다사57006400,0.0
다사57006425,0.0
다사57006450,0.0
다사57005875,0.0
다사57005900,0.0
다사57005925,0.0
다사57005950,0.0
다사57005775,0.0
다사57005800,0.05
다사57005825,0.029
다사57005850,0.0
다사57006075,0.0
다사57006100,0.0
다사57006125,0.0
다사57006150,0.0
다사57005975,0.0
다사57006000,0.0
다사57006025,0.0
다사57006050,0.0
다사56756600,0.0
다사56756625,0.0
다사56756650,0.0
다사57003950,0.0
다사56756500,0.0
다사56756525,0.0
다사56756550,0.0
다사56756575,0.0
다사57004075,1.0
다사57004100,1.0
다사57004125,1.0
다사57004150,1.0
다사57003975,0.0
다사57004000,0.0
다사57004025,0.023
다사57004050,0.911
다사56756200,0.0
다사56756225,0.0
다사56756250,0.0
다사56756275,0.0
다사56756100,0.0
다사56756125,0.035
다사56756150,0.493
다사56756175,0.0
다사56756400,0.0
다사56756425,0.0
다사56756450,0.0
다사56756475,0.0
다사56756300,0.0
다사56756325,0.0
다사56756350,0.0
다사56756375,0.0
다사57004675,0.0
다사57004700,0.124
다사57004725,0.236
다사57004750,0.007
다사57004575,0.0
다사57004600,0.091
다사57004625,0.016
다사57004650,0.098
다사57004875,0.0
다사57004900,0.0
다사57004925,0.0
다사57004950,0.0
다사57004775,0.0
다사57004800,0.0
다사57004825,0.0
다사57004850,0.0
다사57004275,0.0
다사57004300,0.0
다사57004325,0.0
다사57004350,0.0
다사57004175,1.0
다사57004200,0.787
다사57004225,0.025
다사57004250,0.019
다사57004475,0.0
다사57004500,0.0
다사57004525,0.0
다사57004550,0.0
다사57004375,0.0
다사57004400,0.0
다사57004425,0.0
다사57004450,0.0
다사56755000,0.193
다사56755025,0.01
다사56755050,0.0
다사56755075,0.0
다사56754900,0.0
다사56754925,0.0
다사56754950,0.0
다사56754975,0.095
다사56755200,0.0
다사56755225,0.0
다사56755250,0.0
다사56755275,0.0
다사56755100,0.0
다사56755125,0.0
다사56755150,0.0
다사56755175,0.0
다사56754600,0.0
다사56754625,0.0
다사56754650,0.0
다사56754675,0.385
다사56754500,0.0
다사56754525,0.0
다사56754550,0.0
다사56754575,0.0
다사56754800,0.0
다사56754825,0.0
다사56754850,0.0
다사56754875,0.0
다사56754700,0.364
다사56754725,0.0
다사56754750,0.0
다사56754775,0.0
다사56755800,0.162
다사56755825,0.12
다사56755850,0.135
다사56755875,0.0
다사56755700,0.0
다사56755725,0.007
다사56755750,0.305
다사56755775,0.002
다사56756000,0.0
다사56756025,0.0
다사56756050,0.0
다사56756075,0.0
다사56755900,0.214
다사56755925,0.0
다사56755950,0.0
다사56755975,0.0
다사56755400,0.0
다사56755425,0.0
다사56755450,0.0
다사56755475,0.0
다사56755300,0.0
다사56755325,0.057
다사56755350,0.229
다사56755375,0.0
다사56755600,0.0
다사56755625,0.0
다사56755650,0.0
다사56755675,0.0
다사56755500,0.0
다사56755525,0.0
다사56755550,0.0
다사56755575,0.0
다사56506075,0.0
다사56506100,0.0
다사56506125,0.0
다사56506150,0.0
다사56505975,0.0
다사56506000,0.0
다사56506025,0.0
다사56506050,0.0
다사56506275,0.0
다사56506300,0.0
다사56506325,0.0
다사56506350,0.0
다사56506175,0.0
다사56506200,0.0
다사56506225,0.0
다사56506250,0.0
다사56505675,0.0
다사56505700,0.0
다사56505725,0.021
다사56505750,0.111
다사56505575,0.181
다사56505600,0.158
다사56505625,0.15
다사56505650,0.0
다사56505875,0.0
다사56505900,0.046
다사56505925,0.021
다사56505950,0.0
다사56505775,0.39
다사56505800,0.748
다사56505825,0.001
다사56505850,0.0
다사56754200,0.496
다사56754225,0.0
다사56754250,0.0
다사56754275,0.0
다사56754100,1.0
다사56754125,1.0
다사56754150,1.0
다사56754175,1.0
다사56754400,0.0
다사56754425,0.0
다사56754450,0.0
다사56754475,0.0
다사56754300,0.0
다사56754325,0.0
다사56754350,0.0
다사56754375,0.0
다사56506475,0.0
다사56506500,0.0
다사56506525,0.0
다사56506550,0.0
다사56506375,0.0
다사56506400,0.0
다사56506425,0.0
다사56506450,0.0
다사56754000,0.0
다사56754025,0.058
다사56754050,0.319
다사56754075,1.0
다사56506575,0.0
다사56506600,0.0
다사56753950,0.0
다사56753975,0.0
다사56504475,0.0
다사56504500,0.049
다사56504525,0.0
다사56504550,0.0
다사56504375,0.0
다사56504400,0.213
다사56504425,0.641
다사56504450,0.122
다사56504675,0.371
다사56504700,0.0
다사56504725,0.0
다사56504750,0.0
다사56504575,0.0
다사56504600,0.0
다사56504625,0.011
다사56504650,0.516
다사56504075,1.0
다사56504100,1.0
다사56504125,1.0
다사56504150,1.0
다사56503975,0.0
다사56504000,0.142
다사56504025,0.865
다사56504050,0.299
다사56504275,0.0
다사56504300,0.0
다사56504325,0.0
다사56504350,0.0
다사56504175,1.0
다사56504200,0.249
다사56504225,0.0
다사56504250,0.0
다사56505275,0.136
다사56505300,0.179
다사56505325,0.407
다사56505350,0.634
다사56505175,0.0
다사56505200,0.0
다사56505225,0.0
다사56505250,0.06
다사56505475,0.0
다사56505500,0.276
다사56505525,0.521
다사56505550,0.105
다사56505375,0.014
다사56505400,0.0
다사56505425,0.0
다사56505450,0.0
다사56504875,0.234
다사56504900,0.401
다사56504925,0.453
다사56504950,0.165
다사56504775,0.0
다사56504800,0.0
다사56504825,0.0
다사56504850,0.0
다사56505075,0.0
다사56505100,0.002
다사56505125,0.0
다사56505150,0.0
다사56504975,0.0
다사56505000,0.0
다사56505025,0.0
다사56505050,0.0
다사56255450,0.0
다사56255475,0.0
다사56255500,0.276
다사56255525,0.635
다사56255350,0.377
다사56255375,0.379
다사56255400,0.253
다사56255425,0.029
다사56255650,0.003
다사56255675,0.0
다사56255700,0.228
다사56255725,0.817
다사56255550,0.102
다사56255575,0.989
다사56255600,0.988
다사56255625,0.824
다사56255050,0.048
다사56255075,0.06
다사56255100,0.395
다사56255125,0.0
다사56254950,0.783
다사56254975,0.243
다사56255000,0.021
다사56255025,0.0
다사56255250,0.0
다사56255275,0.0
다사56255300,0.0
다사56255325,0.22
다사56255150,0.0
다사56255175,0.0
다사56255200,0.017
다사56255225,0.0
다사56256250,0.0
다사56256275,0.0
다사56256300,0.0
다사56256325,0.0
다사56256150,0.0
다사56256175,0.0
다사56256200,0.0
다사56256225,0.0
다사56256450,0.0
다사56256475,0.0
다사56256500,0.0
다사56503950,0.0
다사56256350,0.0
다사56256375,0.0
다사56256400,0.0
다사56256425,0.0
다사56255850,0.0
다사56255875,0.0
다사56255900,0.0
다사56255925,0.0
다사56255750,0.411
다사56255775,0.354
다사56255800,0.537
다사56255825,0.001
다사56256050,0.0
다사56256075,0.022
다사56256100,0.0
다사56256125,0.0
다사56255950,0.0
다사56255975,0.0
다사56256000,0.0
다사56256025,0.0
다사56006375,0.0
다사56006400,0.0
다사56006425,0.0
다사56006450,0.0
다사56006275,0.0
다사56006300,0.0
다사56006325,0.0
다사56006350,0.0
다사56254050,0.996
다사56254075,1.0
다사56254100,1.0
다사56254125,1.0
다사56006475,0.0
다사56006500,0.0
다사56254000,0.094
다사56254025,0.651
다사56005975,0.0
다사56006000,0.0
다사56006025,0.0
다사56006050,0.0
다사56005875,0.0
다사56005900,0.0
다사56005925,0.0
다사56005950,0.0
다사56006175,0.0
다사56006200,0.0
다사56006225,0.0
다사56006250,0.0
다사56006075,0.0
다사56006100,0.0
다사56006125,0.0
다사56006150,0.0
다사56254650,0.42
다사56254675,0.0
다사56254700,0.0
다사56254725,0.0
다사56254550,0.0
다사56254575,0.0
다사56254600,0.019
다사56254625,0.658
다사56254850,0.157
다사56254875,0.024
다사56254900,0.0
다사56254925,0.606
다사56254750,0.0
다사56254775,0.0
다사56254800,0.0
다사56254825,0.008
다사56254250,0.0
다사56254275,0.0
다사56254300,0.0
다사56254325,0.0
다사56254150,1.0
다사56254175,1.0
다사56254200,0.318
다사56254225,0.0
다사56254450,0.347
다사56254475,0.131
다사56254500,0.03
다사56254525,0.0
다사56254350,0.0
다사56254375,0.0
다사56254400,0.288
다사56254425,0.756
다사56004775,0.0
다사56004800,0.0
다사56004825,0.108
다사56004850,0.18
다사56004675,0.0
다사56004700,0.0
다사56004725,0.0
다사56004750,0.0
다사56004975,0.647
다사56005000,0.903
다사56005025,0.332
다사56005050,0.589
다사56004875,0.0
다사56004900,0.0
다사56004925,0.18
다사56004950,0.519
다사56004375,0.41
다사56004400,0.958
다사56004425,0.67
다사56004450,0.0
다사56004275,0.015
다사56004300,0.165
다사56004325,0.18
다사56004350,0.142
다사56004575,0.002
다사56004600,0.599
다사56004625,0.216
다사56004650,0.002
다사56004475,0.0
다사56004500,0.0
다사56004525,0.0
다사56004550,0.0
다사56005575,1.0
다사56005600,1.0
다사56005625,0.415
다사56005650,0.076
다사56005475,0.023
다사56005500,0.0
다사56005525,0.0
다사56005550,0.213
다사56005775,0.109
다사56005800,0.0
다사56005825,0.0
다사56005850,0.0
다사56005675,0.0
다사56005700,0.137
다사56005725,0.878
다사56005750,0.029
다사56005175,0.0
다사56005200,0.254
다사56005225,0.0
다사56005250,0.0
다사56005075,0.784
다사56005100,0.299
다사56005125,0.0
다사56005150,0.0
다사56005375,0.0
다사56005400,0.0
다사56005425,0.038
다사56005450,0.067
다사56005275,0.0
다사56005300,0.0
다사56005325,0.004
다사56005350,0.099
다사55755650,0.0
다사55755675,0.0
다사55755700,0.288
다사55755725,0.747
다사55755550,0.0
다사55755575,0.641
다사55755600,0.777
다사55755625,0.051
다사55755850,0.0
다사55755875,0.0
다사55755900,0.0
다사55755925,0.0
다사55755750,0.169
다사55755775,0.0
다사55755800,0.0
다사55755825,0.0
다사55755250,0.0
다사55755275,0.0
다사55755300,0.0
다사55755325,0.0
다사55755150,0.0
다사55755175,0.0
다사55755200,0.0
다사55755225,0.0
다사55755450,0.012
다사55755475,0.101
다사55755500,0.0
다사55755525,0.0
다사55755350,0.0
다사55755375,0.0
다사55755400,0.0
다사55755425,0.0
다사55756450,0.0
다사55756475,0.0
다사55756500,0.0
다사56004050,0.163
다사55756350,0.0
다사55756375,0.0
다사55756400,0.0
다사55756425,0.0
다사56004175,0.827
다사56004200,0.017
다사56004225,0.0
다사56004250,0.0
다사56004075,0.224
다사56004100,0.938
다사56004125,1.0
다사56004150,1.0
다사55756050,0.0
다사55756075,0.0
다사55756100,0.0
다사55756125,0.0
다사55755950,0.0
다사55755975,0.0
다사55756000,0.0
다사55756025,0.0
다사55756250,0.0
다사55756275,0.0
다사55756300,0.0
다사55756325,0.0
다사55756150,0.0
다사55756175,0.0
다사55756200,0.0
다사55756225,0.0
다사55506500,0.0
다사55754075,0.015
다사55754100,0.988
다사55754125,1.0
다사55506400,0.0
다사55506425,0.0
다사55506450,0.0
다사55506475,0.0
다사55754250,0.249
다사55754275,0.966
다사55754300,0.818
다사55754325,0.625
다사55754150,0.995
다사55754175,0.257
다사55754200,0.0
다사55754225,0.0
다사55506100,0.0
다사55506125,0.0
다사55506150,0.0
다사55506175,0.0
다사55506000,0.0
다사55506025,0.0
다사55506050,0.0
다사55506075,0.0
다사55506300,0.0
다사55506325,0.0
다사55506350,0.0
다사55506375,0.0
다사55506200,0.0
다사55506225,0.0
다사55506250,0.0
다사55506275,0.0
다사55754850,0.0
다사55754875,0.183
다사55754900,0.893
다사55754925,0.773
다사55754750,0.0
다사55754775,0.0
다사55754800,0.0
다사55754825,0.0
다사55755050,1.0
다사55755075,0.851
다사55755100,0.009
다사55755125,0.0
다사55754950,0.991
다사55754975,0.962
다사55755000,0.6
다사55755025,0.734
다사55754450,0.0
다사55754475,0.0
다사55754500,0.0
다사55754525,0.0
다사55754350,0.72
다사55754375,0.67
다사55754400,0.121
다사55754425,0.12
다사55754650,0.0
다사55754675,0.0
다사55754700,0.0
다사55754725,0.0
다사55754550,0.0
다사55754575,0.359
다사55754600,0.469
다사55754625,0.0
다사55504900,0.293
다사55504925,0.998
다사55504950,1.0
다사55504975,1.0
다사55504800,0.0
다사55504825,0.0
다사55504850,0.0
다사55504875,0.07
다사55505100,0.225
다사55505125,0.0
다사55505150,0.0
다사55505175,0.0
다사55505000,1.0
다사55505025,0.961
다사55505050,0.842
다사55505075,0.927
다사55504500,0.0
다사55504525,0.0
다사55504550,0.007
다사55504575,0.819
다사55504400,0.0
다사55504425,0.0
다사55504450,0.0
다사55504475,0.0
다사55504700,0.0
다사55504725,0.0
다사55504750,0.0
다사55504775,0.0
다사55504600,0.133
다사55504625,0.0
다사55504650,0.0
다사55504675,0.0
다사55505700,0.065
다사55505725,0.22
다사55505750,0.039
다사55505775,0.0
다사55505600,0.941
다사55505625,0.522
다사55505650,0.324
다사55505675,0.003
다사55505900,0.0
다사55505925,0.0
