CELL_ID,4월_유출,4월_유입,4월_총이동,9월_유출,9월_유입,9월_총이동,일평균_유출,일평균_유입,일평균_총이동
다사71255050,1971.9,1959.3,3931.2,1527.28,1464.98,2992.26,1749.5900000000001,1712.1399999999999,3461.73
다사62254775,1783.6,1859.2,3642.8,1598.68,1681.67,3280.34,1691.1399999999999,1770.435,3461.57
다사69255050,1916.6,1505,3421.6,1990.03,1510.43,3500.45,1953.315,1507.7150000000001,3461.0249999999996
다사65004975,752.5,728,1480.5,2739.41,2700.24,5439.65,1745.955,1714.12,3460.075
다사58504475,2094.05,2143.4,4237.45,1315.58,1362.83,2678.41,1704.815,1753.115,3457.93
다사46254525,1583.75,1716.75,3300.5,1706.96,1906.72,3613.68,1645.355,1811.7350000000001,3457.09
다사41255150,98.7,94.85,193.55,3366.21,3351.85,6718.06,1732.455,1723.35,3455.8050000000003
다사42254425,1838.9,1753.85,3592.75,1701.85,1614.05,3315.9,1770.375,1683.9499999999998,3454.325
다사48753900,2030,1930.95,3960.95,1493.27,1453.97,2947.25,1761.635,1692.46,3454.1
다사44004950,1858.5,1782.55,3641.05,1679.49,1583.56,3263.05,1768.995,1683.0549999999998,3452.05
다사55505775,1604.4,1618.4,3222.8,1848.41,1824.41,3672.82,1726.4050000000002,1721.4050000000002,3447.8100000000004
다사53755275,2082.85,2075.15,4158,1358.53,1376.98,2735.51,1720.69,1726.065,3446.755
다사58254500,2603.65,2575.65,5179.3,857.85,855.2,1713.05,1730.75,1715.4250000000002,3446.175
다사59754775,1748.95,1738.8,3487.75,1724.93,1675.53,3400.46,1736.94,1707.165,3444.105
다사66504175,2013.9,1722,3735.9,1715.64,1434.7,3150.35,1864.77,1578.35,3443.125
다사61005925,1849.75,1855.7,3705.45,1586.5,1590.32,3176.82,1718.125,1723.01,3441.135
다사52005600,1820.7,1584.45,3405.15,1849.46,1625.39,3474.85,1835.08,1604.92,3440
다사47504575,1797.95,1776.25,3574.2,1671.71,1632.2,3303.9,1734.83,1704.225,3439.05
다사67754900,1852.55,2180.15,4032.7,1295.97,1546.34,2842.31,1574.26,1863.245,3437.505
다사59005075,2849.35,2719.15,5568.5,671.91,628.82,1300.74,1760.6299999999999,1673.9850000000001,3434.62
다사47254575,1753.15,1678.95,3432.1,1761.81,1674.17,3435.98,1757.48,1676.56,3434.04
다사48004425,1977.5,1930.95,3908.45,1486.39,1472.28,2958.67,1731.9450000000002,1701.615,3433.56
다사41505175,1844.15,1765.75,3609.9,1672.77,1584.12,3256.9,1758.46,1674.935,3433.4
다사55504275,1845.55,1701.35,3546.9,1743.03,1568.24,3311.27,1794.29,1634.795,3429.085
다사60255075,1942.85,1730.05,3672.9,1689.64,1494.38,3184.02,1816.245,1612.2150000000001,3428.46
다사58506325,1675.1,1627.85,3302.95,1828.84,1722.37,3551.21,1751.9699999999998,1675.11,3427.08
다사48005700,2116.1,1906.8,4022.9,1485.46,1337.44,2822.91,1800.78,1622.12,3422.9049999999997
다사61754525,1648.5,1564.15,3212.65,1833.29,1798.52,3631.81,1740.895,1681.335,3422.23
다사46755100,1760.15,1754.55,3514.7,1673.31,1650.73,3324.04,1716.73,1702.6399999999999,3419.37
다사48754325,1713.6,1635.2,3348.8,1776.81,1713.12,3489.92,1745.205,1674.1599999999999,3419.36
다사57004675,1691.55,1675.1,3366.65,1748.68,1722.09,3470.77,1720.115,1698.5949999999998,3418.71
다사61755475,1798.65,1779.05,3577.7,1625.6,1632.88,3258.49,1712.125,1705.9650000000001,3418.095
다사39255200,1962.8,2002.35,3965.15,1450.6,1416.04,2866.63,1706.6999999999998,1709.195,3415.8900000000003
다사44254400,1771.7,1643.25,3414.95,1756.99,1658.89,3415.87,1764.345,1651.0700000000002,3415.41
다사48255625,2038.75,2048.55,4087.3,1328.59,1412.48,2741.07,1683.67,1730.515,3414.1850000000004
다사67254750,665.7,648.2,1313.9,2765.99,2738.75,5504.73,1715.8449999999998,1693.475,3409.3149999999996
다사65754275,1889.65,1781.85,3671.5,1607.8,1537.23,3145.03,1748.725,1659.54,3408.2650000000003
다사58254650,1837.15,1848.7,3685.85,1561.66,1563.01,3124.67,1699.4050000000002,1705.855,3405.26
다사58504575,2133.6,2086.7,4220.3,1314.67,1274.92,2589.59,1724.135,1680.81,3404.945
다사71755000,2099.3,1915.55,4014.85,1446.24,1341.59,2787.83,1772.77,1628.57,3401.34
다사50754500,1810.2,1753.15,3563.35,1695.32,1542.98,3238.3,1752.76,1648.065,3400.825
다사45254750,1743,1652.7,3395.7,1749.24,1656.22,3405.46,1746.12,1654.46,3400.58
다사43754500,1882.65,1786.05,3668.7,1604.27,1523.83,3128.1,1743.46,1654.94,3398.3999999999996
다사48255225,1827,1806.35,3633.35,1599.8,1552.63,3152.43,1713.4,1679.49,3392.89
다사62504550,1839.95,1890,3729.95,1511.79,1543.04,3054.82,1675.87,1716.52,3392.385
다사63004775,1813,1727.6,3540.6,1658.87,1583.93,3242.81,1735.935,1655.7649999999999,3391.705
다사62755500,1751.05,1742.3,3493.35,1665.97,1621.63,3287.6,1708.51,1681.9650000000001,3390.475
다사52754250,1897.7,1855.35,3753.05,1541.83,1484.29,3026.12,1719.7649999999999,1669.82,3389.585
다사39755025,2038.75,1881.95,3920.7,1495.07,1363.36,2858.43,1766.9099999999999,1622.655,3389.5649999999996
다사55754375,2114.7,2068.5,4183.2,1303.77,1290.04,2593.81,1709.235,1679.27,3388.505
다사59004300,1389.15,1565.9,2955.05,1738.69,2082.51,3821.21,1563.92,1824.2050000000002,3388.13
다사55254700,1778.35,1708.7,3487.05,1684.1,1604.63,3288.73,1731.225,1656.665,3387.8900000000003
다사49005700,1861.65,1794.45,3656.1,1579.68,1532.69,3112.37,1720.665,1663.5700000000002,3384.2349999999997
다사49754225,1691.55,1669.5,3361.05,1723.98,1681.53,3405.51,1707.7649999999999,1675.5149999999999,3383.28
다사41504225,1669.5,1586.9,3256.4,1820.08,1688.97,3509.05,1744.79,1637.935,3382.7250000000004
다사41504300,449.75,445.9,895.65,2964.33,2905.12,5869.45,1707.04,1675.51,3382.5499999999997
다사50754525,1747.9,1697.85,3445.75,1691.69,1626.84,3318.52,1719.795,1662.3449999999998,3382.135
다사48754175,1827.35,1711.5,3538.85,1659.4,1565.47,3224.87,1743.375,1638.4850000000001,3381.8599999999997
다사47753875,1647.1,1657.95,3305.05,1739.93,1714.91,3454.84,1693.5149999999999,1686.43,3379.945
다사48504000,1709.4,1609.3,3318.7,1770.65,1664.48,3435.13,1740.025,1636.8899999999999,3376.915
다사53754775,1854.3,1748.95,3603.25,1605.75,1543.58,3149.33,1730.025,1646.2649999999999,3376.29
다사63505850,1981,1743.7,3724.7,1592.38,1432.27,3024.66,1786.69,1587.9850000000001,3374.68
다사62755675,1647.8,1568.7,3216.5,1816.79,1713.54,3530.33,1732.295,1641.12,3373.415
다사53505025,1773.45,1785.7,3559.15,1583.7,1602.14,3185.84,1678.575,1693.92,3372.495
다사47254850,1733.55,1798.3,3531.85,1572.58,1636.47,3209.06,1653.065,1717.385,3370.455
다사41754475,1772.4,1728.3,3500.7,1643.38,1594.62,3238,1707.89,1661.46,3369.35
다사55255250,1706.95,1698.2,3405.15,1667.65,1665.67,3333.32,1687.3000000000002,1681.935,3369.235
다사46254075,1485.4,1393.35,2878.75,1983.36,1875.95,3859.31,1734.38,1634.65,3369.0299999999997
다사62254425,1884.4,1848.35,3732.75,1540.58,1464.33,3004.91,1712.49,1656.34,3368.83
다사62006050,1843.8,1789.2,3633,1572.14,1526.6,3098.74,1707.97,1657.9,3365.87
다사55004675,1878.8,1746.5,3625.3,1616.74,1489.07,3105.82,1747.77,1617.7849999999999,3365.5600000000004
다사46004925,1772.75,1690.5,3463.25,1678.48,1589.08,3267.56,1725.615,1639.79,3365.4049999999997
다사48004525,1654.1,1693.3,3347.4,1663.71,1712.19,3375.9,1658.905,1702.745,3361.65
다사60005850,1651.3,1568,3219.3,1803.38,1693.59,3496.97,1727.3400000000001,1630.795,3358.135
다사58754075,1802.15,1717.1,3519.25,1606.51,1588.61,3195.12,1704.33,1652.855,3357.185
다사63755600,1942.5,1852.9,3795.4,1462.73,1444.12,2906.85,1702.615,1648.51,3351.125
다사55005075,1961.4,1917.65,3879.05,1426.83,1389.33,2816.17,1694.115,1653.49,3347.61
다사47005350,1646.05,1554.7,3200.75,1788.64,1703.21,3491.86,1717.345,1628.955,3346.3050000000003
다사65004650,1836.45,1808.1,3644.55,1537.29,1504.44,3041.73,1686.87,1656.27,3343.1400000000003
다사66004575,1965.95,1938.3,3904.25,1414.27,1365.93,2780.2,1690.1100000000001,1652.115,3342.225
다사52254450,1901.2,1852.9,3754.1,1466.18,1459.65,2925.83,1683.69,1656.275,3339.965
다사41254700,1684.2,1633.8,3318,1713.37,1648.08,3361.45,1698.7849999999999,1640.94,3339.725
다사51255000,190.75,221.9,412.65,3184.16,3080.81,6264.97,1687.455,1651.355,3338.81
다사54505075,2341.5,2148.3,4489.8,1142.81,1037.39,2180.2,1742.155,1592.8450000000003,3335
다사58255625,469.7,491.75,961.45,2833.24,2874.37,5707.61,1651.4699999999998,1683.06,3334.5299999999997
다사68504825,1814.75,1758.4,3573.15,1582.53,1495.04,3077.56,1698.6399999999999,1626.72,3325.355
다사50254600,1921.15,1866.2,3787.35,1413.22,1449.37,2862.59,1667.185,1657.7849999999999,3324.9700000000003
다사50255225,42,3558.45,3600.45,57.65,2990.52,3048.17,49.825,3274.4849999999997,3324.31
다사49754475,1834.35,1872.85,3707.2,1455.49,1485.74,2941.23,1644.92,1679.295,3324.215
다사67254800,1900.85,1841,3741.85,1470.27,1434.32,2904.59,1685.56,1637.6599999999999,3323.2200000000003
다사63005000,2408,2229.5,4637.5,1064.53,942.14,2006.67,1736.2649999999999,1585.82,3322.085
다사66254200,1949.5,1942.5,3892,1379.14,1368.94,2748.08,1664.3200000000002,1655.72,3320.04
다사47754150,1719.9,1669.85,3389.75,1654.38,1594.31,3248.68,1687.14,1632.08,3319.215
다사59004425,1889.65,1881.25,3770.9,1431.09,1434.82,2865.91,1660.37,1658.0349999999999,3318.4049999999997
다사46254400,1601.25,1714.65,3315.9,1587.06,1732.78,3319.84,1594.155,1723.7150000000001,3317.87
다사60004425,1842.75,1774.15,3616.9,1548.45,1462.14,3010.59,1695.6,1618.145,3313.745
다사59255725,1709.75,1679.65,3389.4,1632.37,1604.49,3236.85,1671.06,1642.0700000000002,3313.125
다사47754200,1656.9,1690.85,3347.75,1639.6,1635.68,3275.28,1648.25,1663.2649999999999,3311.5150000000003
다사39754375,1942.5,1898.75,3841.25,1399.68,1381.49,2781.17,1671.0900000000001,1640.12,3311.21
다사52755475,1836.1,1821.05,3657.15,1477.28,1485.16,2962.44,1656.69,1653.105,3309.795
다사42754550,1657.25,1595.3,3252.55,1711.61,1649.76,3361.37,1684.4299999999998,1622.53,3306.96
다사67754150,1696.45,1699.6,3396.05,1614.81,1599.33,3214.15,1655.63,1649.465,3305.1000000000004
다사64005100,1823.5,1759.8,3583.3,1653.72,1371.98,3025.71,1738.6100000000001,1565.8899999999999,3304.505
다사56504200,1763.65,1768.2,3531.85,1527.84,1544.68,3072.51,1645.745,1656.44,3302.1800000000003
다사55255400,2280.25,1572.2,3852.45,1652.75,1096.26,2749.01,1966.5,1334.23,3300.73
다사39755350,1676.15,1611.05,3287.2,1671.51,1641.65,3313.17,1673.83,1626.35,3300.185
다사61255825,1580.25,1660.4,3240.65,1621.32,1733.86,3355.17,1600.7849999999999,1697.13,3297.91
다사51505400,1295.7,1300.6,2596.3,1974.37,2023.68,3998.05,1635.0349999999999,1662.1399999999999,3297.175
다사46504075,1690.5,1653.4,3343.9,1652.46,1595.29,3247.74,1671.48,1624.345,3295.8199999999997
다사50254225,1869.35,1754.2,3623.55,1527.99,1437.39,2965.38,1698.67,1595.795,3294.465
다사47005225,1777.65,1711.15,3488.8,1579.58,1516.89,3096.47,1678.615,1614.02,3292.635
다사48005675,2141.65,1821.75,3963.4,1437.84,1183.81,2621.66,1789.745,1502.78,3292.5299999999997
다사49755075,1723.4,1761.9,3485.3,1523.38,1572.22,3095.59,1623.39,1667.06,3290.445
다사60753975,1710.8,1682.8,3393.6,1607.87,1578.01,3185.88,1659.335,1630.405,3289.74
다사60005625,468.65,3111.15,3579.8,435.2,2563.85,2999.05,451.92499999999995,2837.5,3289.425
다사58506050,1697.15,1687,3384.15,1605.51,1574.54,3180.05,1651.33,1630.77,3282.1000000000004
다사63005500,1194.55,1170.75,2365.3,2134.12,2062.26,4196.37,1664.335,1616.505,3280.835
다사48754675,1904,1900.15,3804.15,1384.62,1365,2749.63,1644.31,1632.575,3276.8900000000003
다사52754525,1995.35,2003.05,3998.4,1281.3,1273.54,2554.84,1638.3249999999998,1638.295,3276.62
다사50004425,2520.7,2350.6,4871.3,871.45,810.39,1681.84,1696.0749999999998,1580.495,3276.57
다사45754425,2418.15,2167.55,4585.7,1004.69,962.08,1966.77,1711.42,1564.815,3276.2349999999997
다사68504500,1710.1,1689.8,3399.9,1577.26,1573.49,3150.75,1643.6799999999998,1631.645,3275.325
다사63504500,1750.35,1839.25,3589.6,1459.83,1495.15,2954.98,1605.09,1667.2,3272.29
다사55754450,1783.25,1742.3,3525.55,1527.38,1491.31,3018.68,1655.315,1616.8049999999998,3272.115
다사57256150,2357.25,1277.5,3634.75,1866.69,1039.72,2906.4,2111.9700000000003,1158.6100000000001,3270.575
다사42255125,3322.55,3141.95,6464.5,37.89,35.95,73.84,1680.22,1588.9499999999998,3269.17
다사70005125,1722.35,1707.65,3430,1552.96,1550.99,3103.95,1637.655,1629.3200000000002,3266.975
다사59506400,1586.2,1538.25,3124.45,1738.99,1666.23,3405.22,1662.595,1602.24,3264.835
다사64254500,1830.5,1845.55,3676.05,1413.82,1438.38,2852.19,1622.1599999999999,1641.9650000000001,3264.12
다사66754225,1778.7,1849.05,3627.75,1452.29,1447.21,2899.51,1615.495,1648.13,3263.63
다사60254675,1852.2,1939.35,3791.55,1340.23,1390.07,2730.3,1596.2150000000001,1664.71,3260.925
다사60754850,1745.45,1738.45,3483.9,1531.6,1505.21,3036.81,1638.525,1621.83,3260.355
다사54754650,1427.3,1417.85,2845.15,1840.33,1827.16,3667.49,1633.815,1622.505,3256.3199999999997
다사62005275,1619.8,1617,3236.8,1641.37,1634.39,3275.76,1630.585,1625.6950000000002,3256.28
다사68255000,1783.25,1763.3,3546.55,1496.09,1467.38,2963.48,1639.67,1615.3400000000001,3255.0150000000003
다사63504925,1696.45,1676.15,3372.6,1582.18,1555.03,3137.21,1639.315,1615.5900000000001,3254.9049999999997
다사69254425,1734.25,1758.75,3493,1494.04,1517.77,3011.81,1614.145,1638.26,3252.4049999999997
다사59504775,1471.75,1492.75,2964.5,1755.05,1782.55,3537.6,1613.4,1637.65,3251.05
다사46004800,1574.3,1481.9,3056.2,1787.95,1657.46,3445.4,1681.125,1569.68,3250.8
다사47004150,1729.7,1670.2,3399.9,1562.98,1535.15,3098.12,1646.3400000000001,1602.6750000000002,3249.01
다사56004775,1643.6,1776.95,3420.55,1462.38,1612.88,3075.25,1552.99,1694.915,3247.9
다사71505200,1139.95,1143.8,2283.75,2166.65,2045.16,4211.81,1653.3000000000002,1594.48,3247.78
다사52005250,744.8,732.55,1477.35,2553.79,2460.79,5014.58,1649.295,1596.67,3245.965
다사49254250,1451.1,1391.95,2843.05,1878.47,1770.25,3648.72,1664.7849999999999,1581.1,3245.885
다사52005200,1540.7,1494.5,3035.2,1764.6,1682.92,3447.52,1652.65,1588.71,3241.3599999999997
다사45754950,1612.45,1578.5,3190.95,1659.43,1628.92,3288.35,1635.94,1603.71,3239.6499999999996
다사52005225,1549.45,1515.85,3065.3,1757.69,1652.12,3409.81,1653.5700000000002,1583.985,3237.5550000000003
다사54005325,1580.25,1566.6,3146.85,1630.06,1691,3321.06,1605.155,1628.8,3233.955
다사43754525,1638,1576.75,3214.75,1672.71,1579.25,3251.95,1655.355,1578,3233.35
다사57005250,1883,1846.6,3729.6,1359.57,1376.22,2735.79,1621.2849999999999,1611.4099999999999,3232.6949999999997
다사60004600,1701.7,1664.95,3366.65,1560.91,1537.76,3098.68,1631.305,1601.355,3232.665
다사47254050,1630.65,1590.4,3221.05,1642.48,1600.95,3243.44,1636.565,1595.6750000000002,3232.245
다사61505325,1669.85,1636.6,3306.45,1591.53,1565.89,3157.42,1630.69,1601.245,3231.935
다사63755350,1758.05,1741.25,3499.3,1503.36,1457.8,2961.15,1630.705,1599.525,3230.2250000000004
다사44004925,1633.1,1578.15,3211.25,1680.22,1568.79,3249,1656.6599999999999,1573.47,3230.125
다사50254250,1805.3,1732.5,3537.8,1490.68,1430.9,2921.58,1647.99,1581.7,3229.69
다사47505200,1695.75,1687.7,3383.45,1559.85,1511.63,3071.49,1627.8,1599.665,3227.47
다사65504300,1796.9,1757.35,3554.25,1456.08,1441.65,2897.74,1626.49,1599.5,3225.995
다사42504650,1580.6,1551.9,3132.5,1680.49,1638.26,3318.75,1630.545,1595.08,3225.625
다사50255175,2034.9,1099,3133.9,2182.15,1133.38,3315.54,2108.525,1116.19,3224.7200000000003
다사51254600,1909.25,1834.7,3743.95,1382.6,1320.89,2703.49,1645.925,1577.795,3223.72
다사58754700,1729,1727.25,3456.25,1456.37,1531.09,2987.46,1592.685,1629.17,3221.855
다사54254925,1509.2,1774.85,3284.05,1508.11,1650.86,3158.98,1508.655,1712.855,3221.5150000000003
다사41754750,1584.45,1565.55,3150,1669.08,1618.64,3287.72,1626.7649999999999,1592.095,3218.8599999999997
다사62505550,1712.55,1625.4,3337.95,1560.74,1538.83,3099.56,1636.645,1582.115,3218.755
다사60504925,294.7,328.65,623.35,2785.22,3025.58,5810.81,1539.9599999999998,1677.115,3217.0800000000004
다사43754775,1290.45,1302.7,2593.15,1896.76,1940.17,3836.93,1593.605,1621.435,3215.04
다사41255200,778.75,763.7,1542.45,2520.01,2366.7,4886.71,1649.38,1565.1999999999998,3214.58
다사48254750,2201.5,2317.35,4518.85,939.32,964.14,1903.46,1570.41,1640.745,3211.155
다사64005850,1682.1,1715.7,3397.8,1518.2,1502.21,3020.41,1600.15,1608.955,3209.105
다사41504425,1478.4,1436.75,2915.15,1819.52,1680.75,3500.27,1648.96,1558.75,3207.71
다사57754000,1347.15,1299.55,2646.7,1918.22,1850.34,3768.56,1632.685,1574.945,3207.63
다사49255325,1726.2,1617,3343.2,1580.44,1491.01,3071.45,1653.3200000000002,1554.005,3207.325
다사54254325,1750.7,1776.95,3527.65,1439.51,1445.58,2885.09,1595.105,1611.2649999999999,3206.37
다사64505425,1791.3,1761.2,3552.5,1461.52,1397.95,2859.48,1626.4099999999999,1579.575,3205.99
다사51754250,1748.6,1670.2,3418.8,1543.58,1448.88,2992.47,1646.09,1559.54,3205.635
다사38755250,175.35,182.35,357.7,3094.31,2958.31,6052.61,1634.83,1570.33,3205.1549999999997
다사50005925,1611.05,1504.3,3115.35,1685.54,1608.4,3293.94,1648.295,1556.35,3204.645
다사58755900,1677.2,1655.5,3332.7,1578.98,1495.38,3074.36,1628.0900000000001,1575.44,3203.5299999999997
다사51255125,2187.5,1499.75,3687.25,1604.24,1110.68,2714.91,1895.87,1305.2150000000001,3201.08
다사67754650,1595.3,1572.2,3167.5,1633.34,1597.35,3230.69,1614.32,1584.775,3199.0950000000003
다사66004325,1597.75,1555.05,3152.8,1643.77,1599.82,3243.59,1620.76,1577.435,3198.195
다사61255175,1213.1,1263.5,2476.6,1937.11,1982.5,3919.6,1575.105,1623,3198.1
다사49755000,1848.35,1983.1,3831.45,1266.66,1294.77,2561.43,1557.505,1638.935,3196.4399999999996
다사49256050,795.55,1192.45,1988,2137.72,2263.21,4400.93,1466.6349999999998,1727.83,3194.465
다사48255775,1216.95,1249.5,2466.45,2024.82,1896.04,3920.86,1620.885,1572.77,3193.6549999999997
다사57255825,1701,1720.6,3421.6,1494.97,1469.72,2964.69,1597.9850000000001,1595.1599999999999,3193.145
다사41255025,1685.6,1699.95,3385.55,1495.73,1504.32,3000.05,1590.665,1602.135,3192.8
다사50255250,1572.2,1939.35,3511.55,1315.02,1558.52,2873.54,1443.6100000000001,1748.935,3192.545
다사42504300,1700.65,1657.95,3358.6,1541.5,1482.88,3024.37,1621.075,1570.415,3191.4849999999997
다사41755000,1567.3,1453.2,3020.5,1724.98,1635.32,3360.3,1646.1399999999999,1544.26,3190.4
다사51754650,1723.4,1839.25,3562.65,1288.32,1529.51,2817.83,1505.8600000000001,1684.38,3190.24
다사53255075,1437.8,1578.15,3015.95,1564.09,1792.67,3356.76,1500.945,1685.41,3186.355
다사57005500,1947.75,1828.75,3776.5,1332.97,1259.51,2592.48,1640.3600000000001,1544.13,3184.49
다사41254650,1582.7,1536.15,3118.85,1688.59,1561.22,3249.81,1635.645,1548.685,3184.33
다사65504725,1703.8,1801.45,3505.25,1374.62,1483.9,2858.52,1539.21,1642.6750000000002,3181.885
다사55006200,1644.65,1529.15,3173.8,1643.76,1542.44,3186.2,1644.205,1535.795,3180
다사68504750,1813.35,1711.5,3524.85,1465.82,1368.34,2834.16,1639.585,1539.92,3179.505
다사45754250,1014.65,1024.8,2039.45,2197.02,2121.08,4318.1,1605.835,1572.94,3178.775
다사64255475,1617.7,1554.7,3172.4,1627.59,1551.55,3179.14,1622.645,1553.125,3175.77
다사60754400,1229.2,2012.85,3242.05,994.88,2111.43,3106.3,1112.04,2062.14,3174.175
다사47755100,1647.45,1793.75,3441.2,1394.68,1511.7,2906.38,1521.065,1652.725,3173.79
다사72005000,1799.35,1773.45,3572.8,1391.4,1369.53,2760.93,1595.375,1571.49,3166.865
다사46004100,1561.35,1660.75,3222.1,1496.64,1614.86,3111.5,1528.995,1637.8049999999998,3166.8
다사52254850,1626.1,1706.25,3332.35,1447.65,1551.79,2999.44,1536.875,1629.02,3165.895
다사61004625,1761.9,1784.3,3546.2,1390.93,1392.51,2783.44,1576.415,1588.405,3164.8199999999997
다사51004825,1800.4,1752.1,3552.5,1410.09,1364.03,2774.12,1605.245,1558.065,3163.31
다사49504550,2058.35,2027.2,4085.55,1143.97,1096.81,2240.78,1601.1599999999999,1562.005,3163.165
다사40004850,1689.45,1586.55,3276,1577.42,1472.32,3049.73,1633.435,1529.435,3162.865
다사49754175,1661.8,1604.75,3266.55,1559.65,1499.39,3059.05,1610.725,1552.0700000000002,3162.8
다사50755550,1613.15,1535.1,3148.25,1644.4,1529.6,3174,1628.775,1532.35,3161.125
다사50005450,1564.85,1566.25,3131.1,1623.52,1566.78,3190.3,1594.185,1566.5149999999999,3160.7
다사51254325,1620.5,1533.7,3154.2,1631.54,1533.02,3164.55,1626.02,1533.3600000000001,3159.375
다사50254725,1753.5,1742.65,3496.15,1423.67,1392.42,2816.09,1588.585,1567.535,3156.12
다사54504200,1699.25,1667.4,3366.65,1489.15,1452.56,2941.71,1594.2,1559.98,3154.1800000000003
