CELL_ID,위도,경도,스트라바이용자수,거주인구,녹시율,공원겹침비율,생활이동
다사50255075,37.55588777711697,126.93815149800594,0,673.3,0.7839627405855837,0,0
다사56004525,37.506606576561936,127.00357861686771,0,1144.4,0.465024356,0,0
다사60006525,37.68705285,127.04774531373116,0,1451.3,0.3044018841094224,0.009,0
다사54254200,37.47722844205825,126.98398062368769,0,593.9,0.3245807530404776,0,0
다사62006075,37.64657845047139,127.07066203438806,0,2450.9,0.6556966388366691,0,0
다사46504275,37.48357303826943,126.89627776147462,0,1402.7,0.5435955938211363,0,0
다사61505600,37.60374491733376,127.06524378078856,0,1679.3,0.6226043330408311,0,0
다사47755550,37.598561775642736,126.90951014020928,0,2052.4,0.7035089256726019,0,0
다사57504975,37.54723657010042,127.02029007025637,5.5,1095.8,0.9211726133988656,0,13707.12
다사57005225,37.56974657167223,127.0144837735249,16.85,900.7,0.011194583,0,14713.01
다사67754425,37.49807698439047,127.13656417050954,0,1514.6,0.4341552715619475,0,0
다사62506275,37.66462530356328,127.07622728051084,0,366.5,0.5616785300828138,0,0
다사46254425,37.49707832,126.8933408326226,0,1945.7,0.5688481344342743,0,0
다사55004375,37.49303851800822,126.99235610968512,0,1618.9,0.6080594863494754,0,0
다사53255300,37.57632417577692,126.9719726569902,0,486.8,0,0,0
다사41505150,37.56213455131362,126.83903088592812,0,998.2,0.4919019175287816,0,0
다사60505175,37.56539627012781,127.05414346565084,0,959.9,0.6753083544808988,0,0
다사62506225,37.66011871806919,127.07625289875622,0,789.1,0.7621026847631723,0,0
다사56004250,37.48181990127673,127.00374265180292,0,640,0.8588176240058047,0,0
다사62255775,37.619549091413575,127.0736503897108,0,1784.5,0.3334327307561393,0,0
다사62755100,37.558729739345694,127.07965831616926,0,1760.8,0.5316400643177801,0,0
다사61004875,37.53837755327998,127.0599639893933,0,772.7,0.2473861516472715,0,0
다사62255475,37.59250932840218,127.0738046969171,0,1836.6,0.6780463445500668,0,0
다사47254675,37.51966878546668,126.9044742732198,0,1392.6,0.6513755731921868,0,0
다사50754600,37.51310193412719,126.94413006180588,0,1241.8,0.478414467,0,0
다사50754975,37.546901416524335,126.94387916983555,639,1538.8,0.8343007394831268,0,25400.515
다사50005100,37.55812755964036,126.93530414842668,0,468.1,0.011171172,0,0
다사70005075,37.55674008959254,127.16175396073986,0,749.1,1,0.169,0
다사50004300,37.48602200418661,126.93584734324486,0,2397,1,0,0
