segment_id,출처,이름_도경,이름_동관,이름_진숙,이름_수진,이용자수_도경,누적기록_도경,거리km_도경,경사_도경,도시_도경,이용자수_동관,누적기록_동관,거리km_동관,경사_동관,이용자수_진숙,누적기록_진숙,경사_진숙,거리km_진숙,이용자수_수진,누적기록_수진,거리km_수진,경사_수진,시작_위도,시작_경도,끝_위도,끝_경도
28216606,도경+동관+수진 파일에 존재,Jeungsan 5k - The Climb,Jeungsan 5k - The Climb,,Jeungsan 5k - The Climb,10.0,25.0,0.84,15.8,Eunpyeong-gu,10.0,25.0,0.84,15.8,,,,,10.0,25.0,0.84,15.8,37.585366,126.904922,37.59013,126.900157
28216831,동관 파일에만 존재,,Jeungsan 5k - Susaeksan to Saejeol ,,,,,,,,2324.0,6624.0,0.69,-3.6,,,,,,,,,37.590166,126.90013,37.595107,126.901909
28216981,도경+동관+수진 파일에 존재,Jeungsan 5k - Saejeol to Monster Stairs,Jeungsan 5k - Saejeol to Monster Stairs,,Jeungsan 5k - Saejeol to Monster Stairs,2298.0,6357.0,1.36,-0.6,Eunpyeong-gu,2297.0,6355.0,1.36,-0.6,,,,,2298.0,6360.0,1.3642,-0.6,37.595218,126.901952,37.605883,126.901714
28217018,도경+수진 파일에 존재,Jeungsan 5k - Monster Stairs ,,,Jeungsan 5k - Monster Stairs ,2415.0,7263.0,0.3,18.6,Eunpyeong-gu,,,,,,,,,2415.0,7265.0,0.2986999999999999,18.6,37.605846,126.90171,37.60841,126.902011
28217084,도경+동관+수진 파일에 존재,Jeungsan 5k - Monster Stairs to Bongsan View Point  ,Jeungsan 5k - Monster Stairs to Bongsan View Point  ,,Jeungsan 5k - Monster Stairs to Bongsan View Point  ,2417.0,7217.0,0.49,4.3,Eunpyeong-gu,2416.0,7215.0,0.49,4.3,,,,,2417.0,7219.0,0.4896999999999999,4.3,37.608359,126.902034,37.612251,126.901249
28298058,네 파일 모두 존재,목감천한바퀴 by 뚜비형,목감천한바퀴 by 뚜비형,목감천한바퀴 by 뚜비형,목감천한바퀴 by 뚜비형,97.0,493.0,8.3,0.0,Gwangmyeong-si,97.0,493.0,8.3,0.0,97.0,493.0,0.0,8.297,97.0,493.0,8.3,0.0,37.481402,126.851381,37.481354,126.851394
28335507,네 파일 모두 존재,우이천 월계2교 ~ 꿈의숲SK뷰아파트 103동 앞,우이천 월계2교 ~ 꿈의숲SK뷰아파트 103동 앞,우이천 월계2교 ~ 꿈의숲SK뷰아파트 103동 앞,우이천 월계2교 ~ 꿈의숲SK뷰아파트 103동 앞,3024.0,52466.0,0.52,0.4,Nowon-gu,3023.0,52442.0,0.52,0.4,,,0.4,0.518,3025.0,52479.0,0.518,0.4,37.624284,127.050175,37.620567,127.053765
28344699,도경+동관+수진 파일에 존재,문래공원,문래공원,,문래공원,334.0,19948.0,0.73,0.2,Mullaedong 3(sam)-ga,334.0,19948.0,0.73,0.2,,,,,334.0,19948.0,0.73,0.2,37.516898,126.894369,37.516858,126.894287
28344961,동관 파일에만 존재,,문래자이아파트,,,,,,,,98.0,5997.0,1.11,0.0,,,,,,,,,37.517035,126.897675,37.516953,126.897629
28375533,네 파일 모두 존재,중랑천육교↔당현천,중랑천육교↔당현천,중랑천육교↔당현천,중랑천육교↔당현천,13.0,26.0,12.95,-0.0,Nowon-gu,13.0,26.0,12.95,-0.0,13.0,26.0,-0.0,12.948,13.0,26.0,12.948,-0.0,37.667187,127.050099,37.667165,127.050074
28413448,도경+수진 파일에 존재,진옥자전거캠프-북한산(대동문-4.19탑)(JOBC),,,진옥자전거캠프-북한산(대동문-4.19탑)(JOBC),24.0,26.0,1.87,-22.4,Goyang-si,,,,,,,,,24.0,26.0,1.866,-22.4,37.640569,126.986442,37.642626,127.001031
28413823,도경+수진 파일에 존재,진옥자전거캠프-북한산(복덕봉구간)(JOBC),,,진옥자전거캠프-북한산(복덕봉구간)(JOBC),382.0,618.0,0.53,17.3,Goyang-si,,,,,,,,,382.0,618.0,0.5277999999999999,17.3,37.633469,126.988449,37.636518,126.984611
28464755,동관 파일에만 존재,,반바퀴,,,,,,,,84.0,814.0,2.71,-0.2,,,,,,,,,37.622967,127.099246,37.623013,127.099169
28960448,도경+수진 파일에 존재,성산 파틀렉 1000m,,,성산 파틀렉 1000m,15.0,42.0,1.02,3.2,Mapo-gu,,,,,,,,,15.0,42.0,1.02,3.2,37.560987,126.914961,37.560995,126.914959
29025329,도경+동관+수진 파일에 존재,우이천 벼루말교 -초안교,우이천 벼루말교 -초안교,,우이천 벼루말교 -초안교,2556.0,38982.0,1.61,-0.0,Seongbuk-gu,2553.0,38962.0,1.61,-0.0,,,,,2557.0,38990.0,1.6075,-0.0,37.620421,127.053741,37.631086,127.041589
29244983,동관 파일에만 존재,,영등포공원 3회전,,,,,,,,303.0,2226.0,1.98,-0.0,,,,,,,,,37.514638,126.911112,37.514655,126.911119
29393886,도경+동관+수진 파일에 존재,번동hillclimb,번동hillclimb,,번동hillclimb,43.0,186.0,0.32,10.1,Gangbuk-gu,43.0,186.0,0.32,10.1,,,,,43.0,186.0,0.3233999999999999,10.1,37.626259,127.03611,37.624725,127.033125
29491192,도경+수진 파일에 존재,Detention Center Uphill-1_JK,,,Detention Center Uphill-1_JK,127.0,437.0,0.33,3.6,Songpa-gu,,,,,,,,,127.0,437.0,0.33,3.6,37.499286,127.126491,37.497168,127.129147
29491202,도경+수진 파일에 존재,Detention Center Uphill-2_JK,,,Detention Center Uphill-2_JK,85.0,767.0,0.35,3.5,Garak 2(i)-dong,,,,,,,,,85.0,767.0,0.35,3.5,37.499307,127.132035,37.497121,127.129303
29544879,도경+동관+수진 파일에 존재,Stairs of Hoapsa Temple (호압사),Stairs of Hoapsa Temple (호압사),,Stairs of Hoapsa Temple (호압사),292.0,692.0,0.3,31.1,Geumcheon-gu,292.0,692.0,0.3,31.1,,,,,292.0,692.0,0.3,31.1,37.452679,126.92609,37.450668,126.926678
29664505,진숙 파일에만 존재,,,신대방역 직선코스 왕복 1K,,,,,,,,,,,779.0,1792.0,0.0,1.001,,,,,37.486705,126.911319,37.486705,126.911293
29839302,동관 파일에만 존재,,다리 터지게 달려,,,,,,,,51.0,167.0,0.15,5.7,,,,,,,,,37.55292,126.866721,37.552158,126.868044
29839455,동관 파일에만 존재,,(8km) 광나루한강공원 <-> GS25 한강잠실1호점,,,,,,,,331.0,1408.0,8.01,0.0,,,,,,,,,37.546368,127.120224,37.546453,127.120075
30261521,네 파일 모두 존재,산기슭공원 짧은업힐 [kwssite],산기슭공원 짧은업힐 [kwssite],산기슭공원 짧은업힐 [kwssite],산기슭공원 짧은업힐 [kwssite],58.0,650.0,0.13,12.9,Siheung-dong,58.0,650.0,0.13,12.9,58.0,650.0,12.9,0.128,58.0,650.0,0.13,12.9,37.462868,126.907015,37.463996,126.906867
30266878,동관 파일에만 존재,,(헌릉로757길) 1.25K 직선 아스팔트구간,,,,,,,,814.0,6046.0,1.24,-0.2,,,,,,,,,37.478239,127.114435,37.468529,127.121365
30400919,도경+동관+수진 파일에 존재,QRC-신호 전 아우토반 with 거름냄새,QRC-신호 전 아우토반 with 거름냄새,,QRC-신호 전 아우토반 with 거름냄새,387.0,4302.0,0.86,-0.1,Guro-gu,387.0,4300.0,0.86,-0.1,,,,,387.0,4303.0,0.86,-0.1,37.476393,126.818958,37.469955,126.824367
30400956,도경+동관+수진 파일에 존재,NFD-구일 5km 런,NFD-구일 5km 런,,NFD-구일 5km 런,373.0,946.0,5.26,0.0,Guro-gu,373.0,946.0,5.26,0.0,,,,,373.0,946.0,5.26,0.0,37.495033,126.870843,37.494988,126.870823
30415242,진숙 파일에만 존재,,,TRB - 성내천 굴다리,,,,,,,,,,,,,-0.1,0.74,,,,,37.512253,127.135219,37.505882,127.136448
30500603,진숙 파일에만 존재,,,롯데은평몰 도로방향 200m 쥐어짜기 구간_DDRC crew,,,,,,,,,,,1202.0,24026.0,3.0,0.208,,,,,37.638166,126.917055,37.636291,126.917307
30517426,동관 파일에만 존재,,와우산공원 작은한바퀴,,,,,,,,60.0,448.0,1.1,0.8,,,,,,,,,37.553235,126.929728,37.553136,126.929805
30522012,도경+동관+수진 파일에 존재,꽃향기 런,꽃향기 런,,꽃향기 런,20.0,111.0,4.7,0.1,Goyang-si,20.0,111.0,4.7,0.1,,,,,20.0,111.0,4.6962,0.1,37.605491,126.893687,37.605959,126.893271
30528360,도경+동관+수진 파일에 존재,꽃향기 basic course,꽃향기 basic course,,꽃향기 basic course,73.0,1196.0,4.13,0.0,Goyang-si,73.0,1193.0,4.13,0.0,,,,,73.0,1197.0,4.1326,0.0,37.605727,126.893095,37.60586,126.893255
30614922,도경+수진 파일에 존재,MC route A구간,,,MC route A구간,77.0,605.0,1.31,0.8,Gangseo-gu,,,,,,,,,77.0,605.0,1.31,0.8,37.550159,126.816908,37.538451,126.817053
30614942,동관 파일에만 존재,,MC route E구간,,,,,,,,18.0,46.0,2.67,-0.0,,,,,,,,,37.534265,126.806614,37.548611,126.816362
30789450,도경+수진 파일에 존재,[경의선숲길] 대흥역-공덕,,,[경의선숲길] 대흥역-공덕,3193.0,17945.0,0.85,-0.8,Mapo-gu,,,,,,,,,3195.0,17956.0,0.85,-0.8,37.546938,126.94112,37.543984,126.94953
31522316,도경+수진 파일에 존재,미식축구 구경,,,미식축구 구경,135.0,3668.0,0.3,0.2,Seongbuk-gu,,,,,,,,,135.0,3668.0,0.2991999999999999,0.2,37.596863,127.025015,37.596881,127.025068
31522363,도경+수진 파일에 존재,개운산공원 (북쪽),,,개운산공원 (북쪽),239.0,2950.0,0.32,-6.9,Seongbuk-gu,,,,,,,,,239.0,2950.0,0.3225,-6.9,37.597459,127.026043,37.60021,127.026852
31532250,도경+동관+수진 파일에 존재,수명산 업힐B_Don't stop! by steve,수명산 업힐B_Don't stop! by steve,,수명산 업힐B_Don't stop! by steve,30.0,649.0,0.13,24.6,Gangseo-gu,30.0,649.0,0.13,24.6,,,,,30.0,650.0,0.13,24.6,37.548938,126.831501,37.548007,126.830848
31588764,수진 파일에만 존재,,,,고덕교-광나루공원-고덕교_13k_BY.캐훈,,,,,,,,,,,,,,25.0,50.0,12.95,-0.0,37.564628,127.170468,37.564678,127.170437
32050839,도경+동관+수진 파일에 존재,디지털로 400m 질주,디지털로 400m 질주,,디지털로 400m 질주,81.0,148.0,0.43,-0.1,Yeongdeungpo-gu,81.0,148.0,0.43,-0.1,,,,,81.0,148.0,0.43,-0.1,37.493894,126.904773,37.496705,126.907976
32297898,도경+동관+수진 파일에 존재,앵봉산 (보덕사-의무경찰대),앵봉산 (보덕사-의무경찰대),,앵봉산 (보덕사-의무경찰대),828.0,1470.0,2.75,-1.3,Eunpyeong-gu,828.0,1470.0,2.75,-1.3,,,,,828.0,1470.0,2.7512,-1.3,37.6367,126.913979,37.619928,126.907728
32381372,동관+진숙 파일에 존재,,(RUNSDONE) 인릉산 정상아래 UP&DOWN ,(RUNSDONE) 인릉산 정상아래 UP&DOWN ,,,,,,,27.0,64.0,0.4,-0.8,27.0,64.0,-0.8,0.396,,,,,37.451452,127.090656,37.451425,127.09068
32523302,도경 파일에만 존재,(휴먼링 LSD시계방향) 25k+ 6회전 ,,,,15.0,23.0,23.64,0.0,Seongnam-si,,,,,,,,,,,,,37.469543,127.139977,37.481227,127.139766
32531439,수진 파일에만 존재,,,,(휴먼링 LSD 3회전) 시계방향 13K+,,,,,,,,,,,,,,85.0,264.0,13.14,0.0,37.469595,127.139466,37.469609,127.139462
32580569,동관 파일에만 존재,,봉화산 동행길 봉수대공원 ~ 정상,,,,,,,,73.0,462.0,1.37,6.7,,,,,,,,,37.607096,127.091172,37.608202,127.087362
32608827,도경+동관+수진 파일에 존재,태릉골프장 방면 트레일,태릉골프장 방면 트레일,,태릉골프장 방면 트레일,50.0,311.0,0.29,7.8,Nowon-gu,50.0,311.0,0.29,7.8,,,,,50.0,311.0,0.2859,7.8,37.627644,127.102378,37.62683,127.10533
32636877,동관 파일에만 존재,,대일고>>매봉산 정상,,,,,,,,103.0,653.0,0.28,22.6,,,,,,,,,37.53865,126.863031,37.538944,126.860635
32742077,도경+동관+수진 파일에 존재,궁산 언덕500m,궁산 언덕500m,,궁산 언덕500m,107.0,798.0,0.43,7.9,Gangseo-gu,106.0,797.0,0.43,7.9,,,,,107.0,798.0,0.43,7.9,37.572484,126.839002,37.574866,126.840694
32746602,도경+수진 파일에 존재,GR Park Clockwise_JK,,,GR Park Clockwise_JK,27.0,291.0,0.33,-0.1,Songpa-gu,,,,,,,,,27.0,291.0,0.33,-0.1,37.498372,127.124432,37.498392,127.124475
32792531,도경+수진 파일에 존재,서서울호수공원(CW#04),,,서서울호수공원(CW#04),47.0,304.0,0.7,0.1,Yangcheon-gu,,,,,,,,,47.0,304.0,0.7,0.1,37.526685,126.832102,37.526624,126.832141
32792538,도경+수진 파일에 존재,서서울호수공원(CCW#01),,,서서울호수공원(CCW#01),1211.0,41838.0,0.68,-0.4,Yangcheon-gu,,,,,,,,,1202.0,41870.0,0.68,-0.4,37.526624,126.832141,37.526726,126.832128
32806179,도경+진숙+수진 파일에 존재,개화산 언덕 순환,,개화산 언덕 순환,개화산 언덕 순환,21.0,54.0,2.29,-0.1,Gangseo-gu,,,,,21.0,54.0,-0.1,2.287,21.0,54.0,2.29,-0.1,37.576533,126.808089,37.57647,126.807921
32806213,진숙 파일에만 존재,,,개화산 언덕,,,,,,,,,,,91.0,437.0,7.1,0.968,,,,,37.576473,126.808153,37.582933,126.804621
32976522,도경+수진 파일에 존재,대왕파출소까지,,,대왕파출소까지,176.0,322.0,1.2,0.3,,,,,,,,,,176.0,322.0,1.2,0.3,37.47527,127.1062,37.465033,127.107398
33138601,도경+동관+수진 파일에 존재,관악벽산-호압사,관악벽산-호압사,,관악벽산-호압사,24.0,96.0,0.57,11.8,Geumcheon-gu,24.0,96.0,0.57,11.8,,,,,24.0,96.0,0.57,11.8,37.452417,126.916316,37.452539,126.920619
33377227,동관 파일에만 존재,,중랑천 좌안 상행(겸재교-중랑교) by 마부작침,,,,,,,,4944.0,44142.0,0.84,0.2,,,,,,,,,37.585492,127.074105,37.592409,127.070966
33377239,동관 파일에만 존재,,중랑천 우안 하행(장안교-장평교) by 마부작침,,,,,,,,7983.0,35213.0,0.94,-0.2,,,,,,,,,37.580333,127.076587,37.571998,127.077627
34031381,진숙 파일에만 존재,,,망월천 한바퀴 (시계),,,,,,,,,,,156.0,1162.0,0.1,5.322,,,,,37.570598,127.178776,37.570179,127.178891
34219569,도경+수진 파일에 존재,Baengnyeonsan stairs,,,Baengnyeonsan stairs,191.0,435.0,0.27,26.9,Eungam 2(i)-dong,,,,,,,,,191.0,435.0,0.2709,26.9,37.594259,126.926269,37.593532,126.928323
34371190,동관 파일에만 존재,,Cheonggyecheon Bicycle Path,,,,,,,,5787.0,27481.0,2.39,0.1,,,,,,,,,37.556142,127.051439,37.572107,127.037617
34410820,진숙 파일에만 존재,대림아파트 공원 >> 관악산 둘레길,,대림아파트 공원 >> 관악산 둘레길,,17.0,35.0,0.54,19.6,만안구,,,,,17.0,35.0,19.6,0.537,,,,,37.431023,126.905993,37.431846,126.910947
34462396,동관 파일에만 존재,,Yongdu - Sindap - Yongdap,,,,,,,,122.0,1225.0,1.88,-0.9,,,,,,,,,37.57398,127.038012,37.562267,127.05063
34792742,도경+수진 파일에 존재,봉산 계단오르기 1,,,봉산 계단오르기 1,1084.0,2309.0,0.57,18.1,Gusan-dong,,,,,,,,,1084.0,2309.0,0.5738,18.1,37.617053,126.902808,37.612587,126.90108
34792758,도경+수진 파일에 존재,봉산 계단오르기 2,,,봉산 계단오르기 2,2422.0,7110.0,0.25,16.5,Gusan-dong,,,,,,,,,2422.0,7112.0,0.2524,16.5,37.610431,126.901641,37.612513,126.901057
34890631,동관 파일에만 존재,,Anyang - KwanAc Trail run,,,,,,,,63.0,161.0,17.52,-0.0,,,,,,,,,37.413213,126.912945,37.413252,126.913674
34907483,진숙 파일에만 존재,,,앵봉산 계단오르기 2,,,,,,,,,,,927.0,1674.0,16.8,0.5,,,,,37.636288,126.914183,37.635834,126.910886
34907497,동관 파일에만 존재,,앵봉산 계단오르기 3,,,,,,,,1004.0,1843.0,0.69,13.5,,,,,,,,,37.634494,126.90902,37.629756,126.908109
34907520,도경+수진 파일에 존재,앵봉산 계단오르기 4,,,앵봉산 계단오르기 4,1049.0,2039.0,0.33,8.9,Changneung-dong,,,,,,,,,1049.0,2039.0,0.3253999999999999,8.9,37.624696,126.907053,37.622152,126.907327
35263217,도경+동관+수진 파일에 존재,대방공원트랙_JH,대방공원트랙_JH,,대방공원트랙_JH,537.0,90388.0,0.33,-0.7,Daebang-dong,537.0,90371.0,0.33,-0.7,,,,,538.0,90398.0,0.33,-0.7,37.507432,126.927654,37.507424,126.927655
35918757,동관 파일에만 존재,,무학봉 근린공원 업힐 300m,,,,,,,,31.0,232.0,0.34,6.1,,,,,,,,,37.562087,127.024467,37.562432,127.025412
36016462,동관 파일에만 존재,,400m인터벌(도림천오거리방향),,,,,,,,4081.0,27815.0,0.41,-0.1,,,,,,,,,37.498252,126.893674,37.50182,126.893309
36642750,동관 파일에만 존재,,양재천 10K,,,,,,,,58.0,184.0,9.62,0.0,,,,,,,,,37.464217,127.029884,37.464216,127.029895
37056512,진숙 파일에만 존재,,,근린공원-약사사입구,,,,,,,,,,,282.0,1198.0,12.7,0.476,,,,,37.58277,126.811966,37.582376,126.807606
37056515,동관+진숙 파일에 존재,,강서둘레길 1-1,강서둘레길 1-1,,,,,,,150.0,665.0,0.75,-0.6,150.0,665.0,-0.6,0.75,,,,,37.577713,126.807523,37.582323,126.811073
37408761,네 파일 모두 존재,오류동역 1k,오류동역 1k,오류동역 1k,오류동역 1k,18.0,648.0,1.0,0.1,Oryu 1(il)-dong,18.0,648.0,1.0,0.1,,,0.1,1.004,18.0,648.0,1.0,0.1,37.495161,126.844008,37.495246,126.844051
37408902,도경+수진 파일에 존재,오류동역-문화공원 2k,,,오류동역-문화공원 2k,15.0,200.0,2.0,0.0,Oryu 1(il)-dong,,,,,,,,,15.0,200.0,2.0,0.0,37.495193,126.844002,37.495186,126.84392
37581644,도경+수진 파일에 존재,수도공고 트랙 5회전 by [CRZ.D] LSH,,,수도공고 트랙 5회전 by [CRZ.D] LSH,130.0,574.0,2.2,0.0,Gaepo-dong,,,,,,,,,130.0,574.0,2.2,0.0,37.487133,127.062872,37.487089,127.062904
38059562,동관 파일에만 존재,,Yangjaecheon Mile,,,,,,,,3897.0,21416.0,1.57,-0.2,,,,,,,,,37.456357,127.020567,37.466842,127.02925
38159215,도경+수진 파일에 존재,삼육대 트랙 1km,,,삼육대 트랙 1km,60.0,1284.0,1.0,-0.2,Gongneung-dong,,,,,,,,,60.0,1284.0,1.0048,-0.2,37.641619,127.106962,37.641913,127.108078
38159226,도경+수진 파일에 존재,삼육대 트랙 1mi,,,삼육대 트랙 1mi,45.0,849.0,1.62,-0.1,Gongneung-dong,,,,,,,,,45.0,849.0,1.6225,-0.1,37.641619,127.106962,37.641142,127.107918
38175885,도경+수진 파일에 존재,고척근린공원 러닝트랙 5K,,,고척근린공원 러닝트랙 5K,128.0,992.0,5.04,-0.0,Gocheok 2(i)-dong,,,,,,,,,128.0,992.0,5.04,-0.0,37.50643,126.8517,37.505966,126.850784
38180205,도경+진숙+수진 파일에 존재,계남공원축구장 트랙 1K,,계남공원축구장 트랙 1K,계남공원축구장 트랙 1K,48.0,304.0,1.0,0.1,Gocheok 2(i)-dong,,,,,,,0.1,1.004,48.0,304.0,1.0,0.1,37.50913,126.85552,37.50886,126.85499
38364826,네 파일 모두 존재,천왕산 업힐,천왕산 업힐,천왕산 업힐,천왕산 업힐,265.0,1160.0,0.56,2.6,Oryu 2(i)-dong,265.0,1159.0,0.56,2.6,265.0,1159.0,2.6,0.561,265.0,1160.0,0.56,2.6,37.488367,126.835214,37.485647,126.829944
38530217,동관 파일에만 존재,,고덕천 6.67km,,,,,,,,547.0,5365.0,6.68,0.0,,,,,,,,,37.557388,127.171985,37.557414,127.171962
38556273,도경+수진 파일에 존재,Helio City Park Band Loop,,,Helio City Park Band Loop,252.0,11254.0,1.54,0.3,Garak 1(il)-dong,,,,,,,,,252.0,11254.0,1.54,0.3,37.498673,127.110276,37.498624,127.11037
38581671,도경+동관+수진 파일에 존재,Helio City 2nd Loop,Helio City 2nd Loop,,Helio City 2nd Loop,107.0,1301.0,1.74,0.1,Garak 1(il)-dong,107.0,1301.0,1.74,0.1,,,,,107.0,1301.0,1.74,0.1,37.495627,127.103831,37.495621,127.103785
38990537,도경+동관+수진 파일에 존재,Cross-Wind,Cross-Wind,,Cross-Wind,1073.0,12007.0,0.93,-0.9,Segok-dong,1072.0,12001.0,0.93,-0.9,,,,,1073.0,12013.0,0.93,-0.9,37.462409,127.108252,37.463358,127.117368
38990574,동관 파일에만 존재,,Race to the gate,,,,,,,,3061.0,6171.0,0.5,-0.5,,,,,,,,,37.46247,127.108124,37.458051,127.107651
39317412,동관 파일에만 존재,,은평뉴타운 실개천 약한 다운힐_by Jake,,,,,,,,1385.0,24427.0,0.86,-0.7,,,,,,,,,37.6321,126.927596,37.63475,126.920347
39317477,도경+수진 파일에 존재,은평뉴타운 10단지 실개천 (북-남)_by Jake,,,은평뉴타운 10단지 실개천 (북-남)_by Jake,860.0,19200.0,0.47,1.1,Jingwan-dong,,,,,,,,,860.0,19216.0,0.4707,1.1,37.64357,126.915839,37.639897,126.917856
39317546,동관 파일에만 존재,,은평뉴타운 롯데몰 실개천 직선주로 (남-북)_by Jake,,,,,,,,1198.0,26768.0,0.25,0.0,,,,,,,,,37.636083,126.917394,37.63836,126.917224
39558394,진숙 파일에만 존재,,,목동11단지N CCW,,,,,,,,,,,,,0.0,1.217,,,,,37.514062,126.857544,37.514055,126.857515
39558414,진숙 파일에만 존재,,,신트리공원 러닝트랙 CCW 3Lap,,,,,,,,,,,,,0.1,0.998,,,,,37.514287,126.855969,37.514263,126.855993
39795875,도경+수진 파일에 존재,초안산 Climb,,,초안산 Climb,50.0,260.0,0.99,7.7,Chang-dong,,,,,,,,,50.0,260.0,0.9906,7.7,37.646389,127.043338,37.639212,127.046495
39849637,동관 파일에만 존재,,SMN봉산,,,,,,,,165.0,360.0,6.58,0.0,,,,,,,,,37.587723,126.902859,37.587705,126.902921
40158187,동관 파일에만 존재,,Stairway to top bench,,,,,,,,561.0,886.0,0.75,15.3,,,,,,,,,37.457954,127.038914,37.452311,127.03706
40581609,동관 파일에만 존재,,창동교_상계교 서편 by psw,,,,,,,,2191.0,10487.0,1.09,0.0,,,,,,,,,37.652555,127.053679,37.661864,127.050879
40608282,도경+수진 파일에 존재,iljasan trail running,,,iljasan trail running,14.0,41.0,1.41,-0.1,Dunchon 2(i)-dong,,,,,,,,,14.0,41.0,1.41,-0.1,37.52445,127.14903,37.534608,127.154135
40639437,도경+진숙+수진 파일에 존재,당현천 당현2교_염광교 동편 by psw,,당현천 당현2교_염광교 동편 by psw,당현천 당현2교_염광교 동편 by psw,1860.0,28395.0,0.63,0.4,Junggye 1(il)-dong,,,,,1861.0,28372.0,0.4,0.632,1860.0,28401.0,0.6315,0.4,37.650385,127.068521,37.655158,127.072092
40667936,네 파일 모두 존재,상계교_창동교 서편 by psw,상계교_창동교 서편 by psw,상계교_창동교 서편 by psw,상계교_창동교 서편 by psw,2633.0,14166.0,1.03,-0.3,Banghak 1(il)-dong,2631.0,14153.0,1.03,-0.3,2631.0,14150.0,-0.3,1.026,2634.0,14168.0,1.0262,-0.3,37.661821,127.050966,37.653024,127.053703
